{massXs[i]} {massYs[i]} {best_scores[i]} {best_sig2bkgs[i]} {best_sigEffs[i]} {best_bkgEffs[i]} {best_QCDEffs[i]} {best_QCDPtoFs[i]} {best_TTBar_Effs[i]}
2500 400 0.975 12164.932587209947 0.546067265313741 0.0015939552725918458 0.0017178088055535387 0.0017207647503940519 0.0
4000 3500 0.0 0.0 nan nan nan nan nan
500 70 0.0 0.0 nan 0.0 0.0 0.0 0.0
550 300 0.0 0.0 nan 0.0 0.0 0.0 nan
4000 1200 0.0 0.0 nan nan nan nan nan
300 70 0.0 0.0 nan nan nan nan nan
2500 200 0.935 15088.464797172252 0.64858792065514 0.002121326169550883 0.0020355061202679612 0.0020396578563177488 0.00233482548655531
500 90 0.0 0.0 nan 0.0 0.0 0.0 0.0
550 60 0.535 1.4947244498176813 1.0 0.0 0.0 0.0 0.0
3000 600 0.96 4910.4010787599345 0.6768328486985019 0.003757228265889219 0.004009568536233894 0.0040257098959687754 0.0
600 300 0.925 0.0 nan 0.0 0.0 0.0 nan
3000 80 0.865 22046.398846503205 0.7438288920368822 0.003879027384516171 0.003937338904228598 0.003952902822295457 0.0016406593369632742
3500 90 0.715 27327.274615077073 0.7774230349206581 0.006030662402419922 0.005978415852616175 0.006014372271145527 0.008186463020016061
3000 800 0.0 19.475745408160034 0.8167607287029268 0.0 0.0 0.0 nan
1400 70 0.99 5002.639453201548 0.2541461173216349 0.00010518229391391354 0.00010917214874204291 0.00010918406860142053 2.7314616837168833e-05
1400 95 0.99 2984.92026369919 0.1565099744742555 0.00010426119198992473 0.00011075868090646804 0.00011077094975074517 1.8105168392488132e-05
400 70 0.0 0.0 nan nan nan nan nan
1000 80 0.985 926.8849573226394 0.2319051634745423 6.056596928145161e-05 6.132367007907566e-05 6.132743090221512e-05 4.8823273151307654e-05
600 200 0.925 0.0 nan 0.0 0.0 0.0 0.0
3500 95 0.725 27564.298653709662 0.7555401452676723 0.005790295647535178 0.005745773086594824 0.005778977781600373 0.00739492854634734
2500 80 0.925 16929.3153962875 0.6797216272259966 0.002091789837590568 0.0021419370147702232 0.002146534757019775 0.0006886780169714298
1400 400 0.98 3.764631865611913 0.021698767595246096 0.0 0.0 0.0 0.0
3500 100 0.715 28541.66721447719 0.7493156428193795 0.005736372528204554 0.005997956858406605 0.0060341494263429895 -0.002715822478996796
900 95 0.985 40.22989215403426 0.13436723250363805 0.00017996670002213912 0.000177557325720413 0.00017758885792310358 0.00020901250222527237
1400 300 0.985 445.0336717318327 0.19027914483178796 0.00014479954646391192 0.0001815548600919842 0.0001815878282447356 0.0
4000 60 0.47500000000000003 39534.55351518086 0.8737328783537178 0.00814748690169017 0.00778123386150309 0.007842256291710736 0.03564644754056359
3500 1000 0.0 5.41298333499528 1.0 nan nan nan nan
1200 200 0.99 1354.4612011750796 0.16733188306076727 5.9724755152134495e-05 5.3300376286375764e-05 5.330321736791876e-05 6.744463209028032e-05
3500 60 0.685 31081.61659117548 0.8179293989650738 0.0060910200341073506 0.005961738773050909 0.005997494267164614 0.015118406728691977
