{massXs[i]} {massYs[i]} {best_scores[i]} {best_sig2bkgs[i]} {best_sigEffs[i]} {best_bkgEffs[i]} {best_QCDEffs[i]} {best_QCDPtoFs[i]} {best_TTBar_Effs[i]}
1000 70 0.98 621.064075304833 0.2426248961629855 0.00037446444398602375 0.00033666426845236085 0.0003367776494533452 0.0011467780147308901
1600 600 0.495 0.0 nan 0.22281989972392255 0.10602163070272216 0.11859529754177577 0.40208517952248085
3500 90 0.81 21407.136348965098 0.6207263516365648 0.006176090975444171 0.006295057857010454 0.00633493664974107 0.0
550 125 0.0 0.0 nan 0.0 0.0 0.0 nan
1600 400 0.97 102.84663550617621 0.17245991654816495 0.0006948622693388355 0.0007666613310877945 0.0007672495516503394 0.0
1200 60 0.98 2678.163899682343 0.2578971077305775 0.00022543556428217295 0.0002111034818306751 0.0002111480559204617 0.0005729050426379196
4000 90 0.76 28988.94299663388 0.6632239040448473 0.008255167049922924 0.008406878841436335 0.008478153651987678 0.0
2500 1600 0.0 0.0 nan nan nan nan nan
1600 90 0.965 5456.14681279895 0.2927607550958071 0.00028142295686807694 0.0002880462915391224 0.00028812928611147065 0.00015494054504566423
3500 95 0.81 20997.672053461516 0.5987440420877428 0.006469913344486064 0.006610931300514948 0.0066549265628318005 0.0
650 60 0.0 0.0 nan 0.0 0.0 0.0 nan
1600 300 0.975 1673.5790634616533 0.2794550710470029 0.0008620290126017707 0.001058958451532767 0.001060081033302292 0.0
1600 95 0.965 4915.123777892639 0.2500902398195103 0.00029445935887207193 0.0003034351457462112 0.00030352724658051533 0.00014362719258011644
550 70 0.0 0.0 nan 0.0 0.0 0.0 nan
550 95 0.0 0.0 nan 0.0 0.0 0.0 nan
300 80 0.0 0.0 nan nan nan nan nan
1800 800 0.0 0.0 nan 0.0 nan nan 0.0
1000 150 0.975 406.9782961478482 0.23000047710804752 0.00037916954274446705 0.00034513610495088095 0.00034525526500825974 0.0004448932698706201
2000 70 0.965 10306.277395730123 0.3593623998705366 0.00043258646852129115 0.00044777419888147266 0.00044797479043437856 0.0
1400 600 0.0 0.0 nan 0.3785474929061692 0.0 0.0 0.63308295334997
800 70 0.93 5.639429201131703 0.40070101752445203 0.00092647746033517 0.0008747904795640228 0.0008755564079740398 0.002188196247992155
3500 300 0.8200000000000001 25605.796943417296 0.678370993308237 0.006771143232659783 0.007205356586675296 0.007257650546846806 0.0
550 100 0.0 0.0 nan 0.0 0.0 0.0 nan
